circ_key,circ_qasm,N,dt,initial_guess,fidelity,latency,compile_time,circ_key_hash
"[[0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.
  0.   0.71]
 [0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]
 [0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71 0.   0.
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.71 0.   0.   0.   0.   0.   0.   0.   0.71
  0.   0.  ]
 [0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate x_cx q0,q1 { x q0; cx q1,q0; }
gate swap_cx q0,q1,q2 { swap q0,q1; cx q1,q2; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_cx_swap_cx_x_cx q0,q1,q2 { t_cx q0,q1; swap_cx q2,q1,q0; x_cx q2,q1; }
qreg q[3];
t_cx_swap_cx_x_cx q[0],q[1],q[2];
",3,0.5,[],0.000992596,21.5,101.5387914,2c89af8b85e0d7198a9b310cf90ab4766990f5e6b3317e1fec6f787c640b1b11
"[[ 0.    0.71  0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.   -0.5   0.    0.5   0.    0.    0.    0.    0.
  -0.5   0.   -0.5   0.  ]
 [ 0.    0.    0.    0.    0.    0.5   0.    0.5   0.    0.    0.    0.
   0.    0.5   0.   -0.5 ]
 [ 0.    0.    0.    0.    0.    0.5   0.   -0.5   0.    0.    0.    0.
   0.    0.5   0.    0.5 ]
 [ 0.    0.    0.    0.    0.5   0.    0.5   0.    0.    0.    0.    0.
   0.5   0.   -0.5   0.  ]
 [ 0.71  0.   -0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.   -0.71  0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate x_cx q0,q1 { x q0; cx q1,q0; }
gate swap_cx q0,q1,q2 { swap q0,q1; cx q1,q2; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate t_cx_swap_cx_x_cx q0,q1,q2 { t_cx q0,q1; swap_cx q2,q1,q0; x_cx q2,q1; }
gate t_h q0 { t q0; h q0; }
gate cx_t_swap_cx_tdg q0,q1,q2 { cx q0,q1; t q2; swap q2,q1; cx_tdg q0,q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_t_swap_cx_tdg q0,q1,q2 { cx_tdg q0,q1; cx_t_swap_cx_tdg q2,q1,q0; }
gate cx_tdg_cx_t_swap_cx_tdg_t_h_t_cx_swap_cx_x_cx q0,q1,q2 { cx_tdg_cx_t_swap_cx_tdg q0,q1,q2; t_h q0; t_cx_swap_cx_x_cx q2,q1,q0; }
qreg q[3];
cx_tdg_cx_t_swap_cx_tdg_t_h_t_cx_swap_cx_x_cx q[0],q[1],q[2];
",3,0.5,[],0.000991464,29,143.2745633,e6a06a3877993340a17cce227cf63763dc3b4cc9fb10e6b6916f51544c5521bf
"[[ 0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5   0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.
   0.    0.   -0.5  -0.5 ]
 [ 0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.
  -0.5  -0.5   0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.71 -0.71]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -0.71  0.71  0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1,q2 { cx q0,q1; swap q1,q2; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_cx_tdg_cx_t q0,q1,q2 { h q0; cx_tdg q1,q0; cx_t q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q0; t q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q2,q0,q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; cx_tdg q2,q0; }
qreg q[3];
h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q[0],q[1],q[2];
",3,0.5,[],0.000995874,25.5,123.4297576,cdf50f5a63208e60f5646556e29c0bdc8b8df8dff0a4dd0e19e3caac78df858d
"[[ 0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5
   0.    0.    0.    0.  ]
 [ 0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5   0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.   -0.5   0.5   0.    0.    0.    0.
   0.    0.    0.5  -0.5 ]
 [ 0.    0.    0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.
  -0.5   0.5   0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate cx_swap q0,q1,q2 { cx q0,q1; swap q1,q2; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_cx_tdg_cx_t q0,q1,q2 { h q0; cx_tdg q1,q0; cx_t q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q0; t q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q2,q0,q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; cx_tdg q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2; t_cx q2,q0; x q0; }
qreg q[3];
h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x q[0],q[1],q[2];
",3,0.5,[],0.000993907,28.5,138.2649283,90ac7bb14304e51cc0332629a82b30cee8a38f38c7d668efe676651b77d0e0f4
"[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_h q0 { t q0; h q0; }
gate t_cx q0,q1 { t q0; cx q0,q1; }
gate cx_swap q0,q1,q2 { cx q0,q1; swap q1,q2; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_cx_tdg_cx_t q0,q1,q2 { h q0; cx_tdg q1,q0; cx_t q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q0; t q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q2,q0,q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; cx_tdg q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2; t_cx q2,q0; x q0; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x_t_h q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x q0,q1,q2; t_h q1; }
qreg q[3];
h_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg_t_cx_x_t_h q[0],q[1],q[2];
",3,0.5,[],0.000999033,23,109.5987587,ff289d4cf6463a26b5a37b1433d08b83002027426502fa757e80c64348493675
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71  0.
   0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.   -0.71]
 [ 0.    0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.   -0.71  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_h q0 { t q0; h q0; }
gate cx_swap q0,q1,q2 { cx q0,q1; swap q2,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_cx_tdg_cx_t q0,q1,q2 { h q0; cx_tdg q1,q0; cx_t q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q0; t q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q2,q0,q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_t_h q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; t_h q1; }
qreg q[3];
h_cx_tdg_cx_t_cx_tdg_t_cx_swap_t_h q[0],q[1],q[2];
",3,0.5,[],0.000995636,24.5,148.9387054,beace64c5be51ed0f46db21c40f1c84c174566c3391a6f22b089821a5654908e
"[[ 0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5
   0.    0.    0.    0.  ]
 [ 0.71  0.71  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.5  -0.5   0.    0.    0.    0.    0.    0.   -0.5   0.5   0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.
   0.    0.   -0.5  -0.5 ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.71 -0.71]
 [ 0.    0.    0.    0.    0.5   0.5   0.    0.    0.    0.    0.    0.
  -0.5  -0.5   0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -0.71  0.71  0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_swap q0,q1,q2 { cx q0,q1; swap q2,q0; }
gate h_x_cx_swap_cx_tdg q0,q1,q2 { h q0; x q1; cx_swap q2,q1,q0; cx_tdg q1,q2; }
gate h_x_cx_swap_cx_tdg_cx_t q0,q1,q2 { h_x_cx_swap_cx_tdg q0,q1,q2; cx_t q0,q2; }
gate h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_x_cx_swap_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q2; t q1; }
gate h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q0,q2; }
gate h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q0,q1,q2 { h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; cx_tdg q2,q1; }
qreg q[3];
h_x_cx_swap_cx_tdg_cx_t_cx_tdg_t_cx_swap_cx_tdg q[0],q[1],q[2];
",3,0.5,[],0.00099051,23,109.6100678,8c674e1ff9a1564697e848fa26ea70ea488842a664ae42efbfb376e8a46c968c
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71  0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.   -0.71]
 [ 0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.   -0.71  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_h q0 { t q0; h q0; }
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate h_cx_tdg_cx_t q0,q1,q2 { h q0; cx_tdg q1,q0; cx_t q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2 { h_cx_tdg_cx_t q0,q1,q2; cx_tdg q1,q0; t q1; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t q0,q1,q2; cx_swap q2,q0; }
gate h_cx_tdg_cx_t_cx_tdg_t_cx_swap_t_h q0,q1,q2 { h_cx_tdg_cx_t_cx_tdg_t_cx_swap q0,q1,q2; t_h q2; }
qreg q[3];
h_cx_tdg_cx_t_cx_tdg_t_cx_swap_t_h q[0],q[1],q[2];
",3,0.5,[],0.000996053,26,132.6778085,c5b75eb9357473f362b05f959230c1a8a7c1e91707ae521662f572b9e33b2f81
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.   -0.71  0.  ]
 [ 0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71  0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71  0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   0.    0.    0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_swap q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; }
qreg q[3];
cx_tdg_cx_swap q[0],q[1],q[2];
",3,0.5,[],0.000995517,22,133.606298,548e6646ecd65dfd6b17af67f8517880620dac82ce1047786867ca1fd9aa1ebb
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.    0.71  0.  ]
 [ 0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.
  -0.71  0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.   -0.71]
 [ 0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.    0.71  0.    0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_swap q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_cx_tdg_cx_swap q0,q1,q2 { cx_t q0,q1; cx_tdg_cx_swap q2,q1,q0; }
qreg q[3];
cx_t_cx_tdg_cx_swap q[0],q[1],q[2];
",3,0.5,[],0.000993967,24.5,154.5884368,4717cfc16f6468abdd94421bb1b76e644e420a9b18b97ed50f5e00eb62b3077c
"[[ 0.71  0.    0.5   0.    0.    0.    0.    0.    0.    0.    0.5   0.
   0.    0.    0.    0.  ]
 [ 0.71  0.   -0.5   0.    0.    0.    0.    0.    0.    0.   -0.5   0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.5   0.    0.    0.    0.    0.    0.    0.    0.5
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.   -0.5   0.    0.    0.    0.    0.    0.    0.   -0.5
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.71  0.    0.5   0.    0.    0.    0.    0.
   0.    0.    0.5   0.  ]
 [ 0.    0.    0.    0.   -0.71  0.    0.5   0.    0.    0.    0.    0.
   0.    0.    0.5   0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.5   0.    0.    0.    0.
   0.    0.71  0.   -0.5 ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.5   0.    0.    0.    0.
   0.   -0.71  0.   -0.5 ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate t_h q0 { t q0; h q0; }
gate cx_swap q0,q1 { cx q0,q1; swap q0,q1; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_swap q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_cx_tdg_cx_swap q0,q1,q2 { cx_t q0,q1; cx_tdg_cx_swap q2,q1,q0; }
gate cx_t_cx_tdg_cx_swap_t_h q0,q1,q2 { cx_t_cx_tdg_cx_swap q0,q1,q2; t_h q0; }
qreg q[3];
cx_t_cx_tdg_cx_swap_t_h q[0],q[1],q[2];
",3,0.5,[],0.000994325,25,157.9602933,f5e8b81f40ce0984ffcd0dc25cbc656f6fe28bf7096f2490a9556ac3171a3e79
"[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q1,q0; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_swap_t q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; t q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx_t q0,q1; cx_tdg_cx_swap_t q2,q1,q0; }
qreg q[3];
cx_t_cx_tdg_cx_swap_t q[0],q[1],q[2];
",3,0.5,[],0.000987232,25.5,128.1964352,e22078f40fb712e35f898ac3571cc7a5ff3fd67b3533cdbc9d5e3f2acd21f0e0
"[[ 1.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.71  0.    0.    0.    0.    0.    0.    0.    0.71  0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.    0.
   0.   -0.71  0.    0.  ]
 [ 0.    0.    0.71  0.    0.    0.    0.    0.    0.    0.   -0.71  0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    1.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.    0.
   0.    0.   -0.71  0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    1.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q1,q0; }
gate cx_tdg_cx_swap_t q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; t q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx_t q0,q1; cx_tdg_cx_swap_t q2,q1,q0; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx_tdg q0,q1; cx_t_cx_tdg_cx_swap_t q2,q1,q0; }
qreg q[3];
cx_tdg_cx_t_cx_tdg_cx_swap_t q[0],q[1],q[2];
",3,0.5,[],0.000999331,28,136.6817617,e605c060834e06813454323ae42a04358e9f5c8e2f790d6d6fe28586c75f046d
"[[ 0.71  0.    0.    0.    0.    0.    0.    0.71  0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.71  0.71  0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.5   0.    0.    0.5   0.    0.    0.    0.    0.5   0.
   0.    0.5   0.    0.  ]
 [ 0.    0.5   0.    0.    0.    0.    0.5   0.    0.   -0.5   0.    0.
   0.    0.   -0.5   0.  ]
 [ 0.5   0.    0.    0.    0.    0.    0.   -0.5  -0.5   0.    0.    0.
   0.    0.    0.    0.5 ]
 [ 0.    0.    0.   -0.5   0.5   0.    0.    0.    0.    0.    0.    0.5
  -0.5   0.    0.    0.  ]
 [ 0.    0.    0.71  0.    0.   -0.71  0.    0.    0.    0.    0.    0.
   0.    0.    0.    0.  ]
 [ 0.    0.    0.    0.    0.    0.    0.    0.    0.   -0.71  0.    0.
   0.    0.    0.71  0.  ]]","OPENQASM 2.0;
include ""qelib1.inc"";
gate cx_swap q0,q1 { cx q0,q1; swap q1,q0; }
gate cx_tdg_cx_swap_t q0,q1,q2 { cx_tdg q0,q1; cx_swap q2,q1; t q0; }
gate cx_t q0,q1 { cx q0,q1; t q1; }
gate cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx_t q0,q1; cx_tdg_cx_swap_t q2,q1,q0; }
gate cx_tdg q0,q1 { cx q0,q1; tdg q1; }
gate cx_tdg_cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx_tdg q0,q1; cx_t_cx_tdg_cx_swap_t q2,q1,q0; }
gate cx_h q0,q1 { cx q0,q1; h q0; }
gate cx_cx_h_cx_tdg_cx_t_cx_tdg_cx_swap_t q0,q1,q2 { cx q0,q1; cx_h q0,q2; cx_tdg_cx_t_cx_tdg_cx_swap_t q1,q0,q2; }
qreg q[3];
cx_cx_h_cx_tdg_cx_t_cx_tdg_cx_swap_t q[0],q[1],q[2];
",3,0.5,[],0.00099802,26.5,134.0331926,c0f7d73728a4ac8ba75d72a6ef2590c0808468d061f3998291d2273269094d72
